PFAD,KNOTENZAHL,DUPLIKATION,VERLUST,HGT,EVOLUTIONSRATE,DISTRIBUTION_EXISTING,DISTRIBUTION_NON_EXISTING,MEDIAN,RECIPROCAL,METHOD,SCORE,DIFF
graph-prak-GFH\n30\D0.25_L0.5_H1.0\D0.25_L0.5_H1.0_n30_96,30,0.25,0.5,1.0,96,random.uniform,random.random,True,True,random,avg,0.46206896551724136
graph-prak-GFH\n30\D0.25_L0.5_H1.0\D0.25_L0.5_H1.0_n30_96,30,0.25,0.5,1.0,96,random.uniform,random.random,True,True,louvain,sum,0.46206896551724136
graph-prak-GFH\n30\D0.25_L0.5_H1.0\D0.25_L0.5_H1.0_n30_96,30,0.25,0.5,1.0,96,random.uniform,random.random,True,True,louvain,avg,0.46206896551724136
graph-prak-GFH\n30\D0.25_L0.5_H1.0\D0.25_L0.5_H1.0_n30_97,30,0.25,0.5,1.0,97,random.uniform,random.random,True,False,random,sum,0.6
graph-prak-GFH\n30\D0.25_L0.5_H1.0\D0.25_L0.5_H1.0_n30_97,30,0.25,0.5,1.0,97,random.uniform,random.random,True,False,random,avg,0.6
graph-prak-GFH\n30\D0.25_L0.5_H1.0\D0.25_L0.5_H1.0_n30_97,30,0.25,0.5,1.0,97,random.uniform,random.random,True,False,louvain,sum,0.6
graph-prak-GFH\n30\D0.25_L0.5_H1.0\D0.25_L0.5_H1.0_n30_97,30,0.25,0.5,1.0,97,random.uniform,random.random,True,False,louvain,avg,0.6
graph-prak-GFH\n30\D0.25_L0.5_H1.0\D0.25_L0.5_H1.0_n30_98,30,0.25,0.5,1.0,98,random.uniform,random.random,False,False,random,sum,0.6758620689655173
graph-prak-GFH\n30\D0.25_L0.5_H1.0\D0.25_L0.5_H1.0_n30_98,30,0.25,0.5,1.0,98,random.uniform,random.random,False,False,random,avg,0.6758620689655173
graph-prak-GFH\n30\D0.25_L0.5_H1.0\D0.25_L0.5_H1.0_n30_98,30,0.25,0.5,1.0,98,random.uniform,random.random,False,False,louvain,sum,0.7471264367816092
graph-prak-GFH\n30\D0.25_L0.5_H1.0\D0.25_L0.5_H1.0_n30_98,30,0.25,0.5,1.0,98,random.uniform,random.random,False,False,louvain,avg,0.593103448275862
graph-prak-GFH\n30\D0.25_L0.5_H1.0\D0.25_L0.5_H1.0_n30_99,30,0.25,0.5,1.0,99,random.uniform,random.random,False,False,random,sum,0.632183908045977
graph-prak-GFH\n30\D0.25_L0.5_H1.0\D0.25_L0.5_H1.0_n30_99,30,0.25,0.5,1.0,99,random.uniform,random.random,False,False,random,avg,0.632183908045977
graph-prak-GFH\n30\D0.25_L0.5_H1.0\D0.25_L0.5_H1.0_n30_99,30,0.25,0.5,1.0,99,random.uniform,random.random,False,False,louvain,sum,0.632183908045977
graph-prak-GFH\n30\D0.25_L0.5_H1.0\D0.25_L0.5_H1.0_n30_99,30,0.25,0.5,1.0,99,random.uniform,random.random,False,False,louvain,avg,0.7218390804597701
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_0,30,0.3,0.3,0.9,0,random.uniform,random.random,True,False,random,sum,0.7172413793103448
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_0,30,0.3,0.3,0.9,0,random.uniform,random.random,True,False,random,avg,0.7172413793103448
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_0,30,0.3,0.3,0.9,0,random.uniform,random.random,True,False,louvain,sum,0.7172413793103448
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_0,30,0.3,0.3,0.9,0,random.uniform,random.random,True,False,louvain,avg,0.6620689655172414
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_1,30,0.3,0.3,0.9,1,random.uniform,random.random,False,True,random,sum,0.6758620689655173
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_1,30,0.3,0.3,0.9,1,random.uniform,random.random,False,True,random,avg,0.6758620689655173
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_1,30,0.3,0.3,0.9,1,random.uniform,random.random,False,True,louvain,sum,0.6758620689655173
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_1,30,0.3,0.3,0.9,1,random.uniform,random.random,False,True,louvain,avg,0.5540229885057472
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_10,30,0.3,0.3,0.9,10,random.uniform,random.random,True,True,random,sum,0.7379310344827587
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_10,30,0.3,0.3,0.9,10,random.uniform,random.random,True,True,random,avg,0.7379310344827587
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_10,30,0.3,0.3,0.9,10,random.uniform,random.random,True,True,louvain,sum,0.7333333333333333
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_10,30,0.3,0.3,0.9,10,random.uniform,random.random,True,True,louvain,avg,0.5954022988505747
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_11,30,0.3,0.3,0.9,11,random.uniform,random.random,True,True,random,sum,0.6942528735632184
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_11,30,0.3,0.3,0.9,11,random.uniform,random.random,True,True,random,avg,0.6942528735632184
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_11,30,0.3,0.3,0.9,11,random.uniform,random.random,True,True,louvain,sum,0.6896551724137931
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_11,30,0.3,0.3,0.9,11,random.uniform,random.random,True,True,louvain,avg,0.6942528735632184
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_12,30,0.3,0.3,0.9,12,random.uniform,random.random,True,False,random,sum,0.5977011494252874
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_12,30,0.3,0.3,0.9,12,random.uniform,random.random,True,False,random,avg,0.5977011494252874
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_12,30,0.3,0.3,0.9,12,random.uniform,random.random,True,False,louvain,sum,0.5977011494252874
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_12,30,0.3,0.3,0.9,12,random.uniform,random.random,True,False,louvain,avg,0.5977011494252874
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_13,30,0.3,0.3,0.9,13,random.uniform,random.random,True,False,random,sum,0.7310344827586207
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_13,30,0.3,0.3,0.9,13,random.uniform,random.random,True,False,random,avg,0.7310344827586207
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_13,30,0.3,0.3,0.9,13,random.uniform,random.random,True,False,louvain,sum,0.7310344827586207
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_13,30,0.3,0.3,0.9,13,random.uniform,random.random,True,False,louvain,avg,0.7310344827586207
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_14,30,0.3,0.3,0.9,14,random.uniform,random.random,False,False,random,sum,0.37471264367816093
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_14,30,0.3,0.3,0.9,14,random.uniform,random.random,False,False,random,avg,0.37701149425287356
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_14,30,0.3,0.3,0.9,14,random.uniform,random.random,False,False,louvain,sum,0.3816091954022989
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_14,30,0.3,0.3,0.9,14,random.uniform,random.random,False,False,louvain,avg,0.3816091954022989
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_15,30,0.3,0.3,0.9,15,random.uniform,random.random,True,True,random,sum,0.6827586206896552
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_15,30,0.3,0.3,0.9,15,random.uniform,random.random,True,True,random,avg,0.6827586206896552
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_15,30,0.3,0.3,0.9,15,random.uniform,random.random,True,True,louvain,sum,0.6827586206896552
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_15,30,0.3,0.3,0.9,15,random.uniform,random.random,True,True,louvain,avg,0.6827586206896552
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_16,30,0.3,0.3,0.9,16,random.uniform,random.random,True,False,random,sum,0.5586206896551724
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_16,30,0.3,0.3,0.9,16,random.uniform,random.random,True,False,random,avg,0.5586206896551724
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_16,30,0.3,0.3,0.9,16,random.uniform,random.random,True,False,louvain,sum,0.5586206896551724
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_16,30,0.3,0.3,0.9,16,random.uniform,random.random,True,False,louvain,avg,0.5586206896551724
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_17,30,0.3,0.3,0.9,17,random.uniform,random.random,True,False,random,sum,0.5724137931034483
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_17,30,0.3,0.3,0.9,17,random.uniform,random.random,True,False,random,avg,0.5724137931034483
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_17,30,0.3,0.3,0.9,17,random.uniform,random.random,True,False,louvain,sum,0.5724137931034483
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_17,30,0.3,0.3,0.9,17,random.uniform,random.random,True,False,louvain,avg,0.5724137931034483
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_18,30,0.3,0.3,0.9,18,random.uniform,random.random,False,True,random,sum,0.6735632183908046
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_18,30,0.3,0.3,0.9,18,random.uniform,random.random,False,True,random,avg,0.6735632183908046
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_18,30,0.3,0.3,0.9,18,random.uniform,random.random,False,True,louvain,sum,0.6735632183908046
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_18,30,0.3,0.3,0.9,18,random.uniform,random.random,False,True,louvain,avg,0.6735632183908046
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_19,30,0.3,0.3,0.9,19,random.uniform,random.random,True,True,random,sum,0.6
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_19,30,0.3,0.3,0.9,19,random.uniform,random.random,True,True,random,avg,0.6
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_19,30,0.3,0.3,0.9,19,random.uniform,random.random,True,True,louvain,sum,0.728735632183908
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_19,30,0.3,0.3,0.9,19,random.uniform,random.random,True,True,louvain,avg,0.6
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_2,30,0.3,0.3,0.9,2,random.uniform,random.random,False,False,random,sum,0.7839080459770115
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_2,30,0.3,0.3,0.9,2,random.uniform,random.random,False,False,random,avg,0.7839080459770115
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_2,30,0.3,0.3,0.9,2,random.uniform,random.random,False,False,louvain,sum,0.6413793103448275
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_2,30,0.3,0.3,0.9,2,random.uniform,random.random,False,False,louvain,avg,0.6413793103448275
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_20,30,0.3,0.3,0.9,20,random.uniform,random.random,True,False,random,sum,0.7034482758620689
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_20,30,0.3,0.3,0.9,20,random.uniform,random.random,True,False,random,avg,0.7034482758620689
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_20,30,0.3,0.3,0.9,20,random.uniform,random.random,True,False,louvain,sum,0.7034482758620689
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_20,30,0.3,0.3,0.9,20,random.uniform,random.random,True,False,louvain,avg,0.7034482758620689
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_21,30,0.3,0.3,0.9,21,random.uniform,random.random,False,False,random,sum,0.6873563218390805
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_21,30,0.3,0.3,0.9,21,random.uniform,random.random,False,False,random,avg,0.6873563218390805
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_21,30,0.3,0.3,0.9,21,random.uniform,random.random,False,False,louvain,sum,0.5885057471264368
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_21,30,0.3,0.3,0.9,21,random.uniform,random.random,False,False,louvain,avg,0.5172413793103449
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_22,30,0.3,0.3,0.9,22,random.uniform,random.random,False,False,random,sum,0.3632183908045977
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_22,30,0.3,0.3,0.9,22,random.uniform,random.random,False,False,random,avg,0.3632183908045977
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_22,30,0.3,0.3,0.9,22,random.uniform,random.random,False,False,louvain,sum,0.3632183908045977
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_22,30,0.3,0.3,0.9,22,random.uniform,random.random,False,False,louvain,avg,0.3632183908045977
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_23,30,0.3,0.3,0.9,23,random.uniform,random.random,True,False,random,sum,0.7425287356321839
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_23,30,0.3,0.3,0.9,23,random.uniform,random.random,True,False,random,avg,0.774712643678161
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_23,30,0.3,0.3,0.9,23,random.uniform,random.random,True,False,louvain,sum,0.6436781609195402
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_23,30,0.3,0.3,0.9,23,random.uniform,random.random,True,False,louvain,avg,0.8091954022988506
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_24,30,0.3,0.3,0.9,24,random.uniform,random.random,False,True,random,sum,0.5632183908045977
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_24,30,0.3,0.3,0.9,24,random.uniform,random.random,False,True,random,avg,0.5632183908045977
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_24,30,0.3,0.3,0.9,24,random.uniform,random.random,False,True,louvain,sum,0.5632183908045977
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_24,30,0.3,0.3,0.9,24,random.uniform,random.random,False,True,louvain,avg,0.5632183908045977
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_25,30,0.3,0.3,0.9,25,random.uniform,random.random,False,True,random,sum,0.3632183908045977
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_25,30,0.3,0.3,0.9,25,random.uniform,random.random,False,True,random,avg,0.3632183908045977
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_25,30,0.3,0.3,0.9,25,random.uniform,random.random,False,True,louvain,sum,0.3632183908045977
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_25,30,0.3,0.3,0.9,25,random.uniform,random.random,False,True,louvain,avg,0.3632183908045977
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_26,30,0.3,0.3,0.9,26,random.uniform,random.random,False,False,random,sum,0.7724137931034483
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_26,30,0.3,0.3,0.9,26,random.uniform,random.random,False,False,random,avg,0.7448275862068966
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_26,30,0.3,0.3,0.9,26,random.uniform,random.random,False,False,louvain,sum,0.7724137931034483
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_26,30,0.3,0.3,0.9,26,random.uniform,random.random,False,False,louvain,avg,0.7264367816091954
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_27,30,0.3,0.3,0.9,27,random.uniform,random.random,False,False,random,sum,0.7402298850574712
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_27,30,0.3,0.3,0.9,27,random.uniform,random.random,False,False,random,avg,0.7402298850574712
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_27,30,0.3,0.3,0.9,27,random.uniform,random.random,False,False,louvain,sum,0.6367816091954023
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_27,30,0.3,0.3,0.9,27,random.uniform,random.random,False,False,louvain,avg,0.6344827586206897
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_28,30,0.3,0.3,0.9,28,random.uniform,random.random,True,True,random,sum,0.7080459770114943
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_28,30,0.3,0.3,0.9,28,random.uniform,random.random,True,True,random,avg,0.7241379310344828
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_28,30,0.3,0.3,0.9,28,random.uniform,random.random,True,True,louvain,sum,0.735632183908046
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_28,30,0.3,0.3,0.9,28,random.uniform,random.random,True,True,louvain,avg,0.6344827586206897
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_29,30,0.3,0.3,0.9,29,random.uniform,random.random,True,False,random,sum,0.7540229885057471
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_29,30,0.3,0.3,0.9,29,random.uniform,random.random,True,False,random,avg,0.7540229885057471
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_29,30,0.3,0.3,0.9,29,random.uniform,random.random,True,False,louvain,sum,0.7540229885057471
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_29,30,0.3,0.3,0.9,29,random.uniform,random.random,True,False,louvain,avg,0.6942528735632184
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_3,30,0.3,0.3,0.9,3,random.uniform,random.random,True,True,random,sum,0.36551724137931035
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_3,30,0.3,0.3,0.9,3,random.uniform,random.random,True,True,random,avg,0.36551724137931035
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_3,30,0.3,0.3,0.9,3,random.uniform,random.random,True,True,louvain,sum,0.36551724137931035
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_3,30,0.3,0.3,0.9,3,random.uniform,random.random,True,True,louvain,avg,0.36551724137931035
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_30,30,0.3,0.3,0.9,30,random.uniform,random.random,False,False,random,sum,0.6344827586206897
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_30,30,0.3,0.3,0.9,30,random.uniform,random.random,False,False,random,avg,0.6344827586206897
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_30,30,0.3,0.3,0.9,30,random.uniform,random.random,False,False,louvain,sum,0.6344827586206897
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_30,30,0.3,0.3,0.9,30,random.uniform,random.random,False,False,louvain,avg,0.8137931034482758
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_31,30,0.3,0.3,0.9,31,random.uniform,random.random,True,False,random,sum,0.7195402298850575
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_31,30,0.3,0.3,0.9,31,random.uniform,random.random,True,False,random,avg,0.7195402298850575
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_31,30,0.3,0.3,0.9,31,random.uniform,random.random,True,False,louvain,sum,0.7195402298850575
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_31,30,0.3,0.3,0.9,31,random.uniform,random.random,True,False,louvain,avg,0.7195402298850575
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_32,30,0.3,0.3,0.9,32,random.uniform,random.random,False,True,random,sum,0.7011494252873564
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_32,30,0.3,0.3,0.9,32,random.uniform,random.random,False,True,random,avg,0.696551724137931
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_32,30,0.3,0.3,0.9,32,random.uniform,random.random,False,True,louvain,sum,0.8160919540229885
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_32,30,0.3,0.3,0.9,32,random.uniform,random.random,False,True,louvain,avg,0.7448275862068966
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_33,30,0.3,0.3,0.9,33,random.uniform,random.random,False,True,random,sum,0.4160919540229885
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_33,30,0.3,0.3,0.9,33,random.uniform,random.random,False,True,random,avg,0.4160919540229885
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_33,30,0.3,0.3,0.9,33,random.uniform,random.random,False,True,louvain,sum,0.4160919540229885
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_33,30,0.3,0.3,0.9,33,random.uniform,random.random,False,True,louvain,avg,0.4160919540229885
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_34,30,0.3,0.3,0.9,34,random.uniform,random.random,False,True,random,sum,0.7402298850574712
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_34,30,0.3,0.3,0.9,34,random.uniform,random.random,False,True,random,avg,0.7103448275862069
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_34,30,0.3,0.3,0.9,34,random.uniform,random.random,False,True,louvain,sum,0.7218390804597701
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_34,30,0.3,0.3,0.9,34,random.uniform,random.random,False,True,louvain,avg,0.7402298850574712
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_35,30,0.3,0.3,0.9,35,random.uniform,random.random,True,False,random,sum,0.503448275862069
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_35,30,0.3,0.3,0.9,35,random.uniform,random.random,True,False,random,avg,0.503448275862069
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_35,30,0.3,0.3,0.9,35,random.uniform,random.random,True,False,louvain,sum,0.503448275862069
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_35,30,0.3,0.3,0.9,35,random.uniform,random.random,True,False,louvain,avg,0.503448275862069
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_36,30,0.3,0.3,0.9,36,random.uniform,random.random,True,True,random,sum,0.735632183908046
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_36,30,0.3,0.3,0.9,36,random.uniform,random.random,True,True,random,avg,0.735632183908046
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_36,30,0.3,0.3,0.9,36,random.uniform,random.random,True,True,louvain,sum,0.735632183908046
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_36,30,0.3,0.3,0.9,36,random.uniform,random.random,True,True,louvain,avg,0.735632183908046
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_37,30,0.3,0.3,0.9,37,random.uniform,random.random,False,True,random,sum,0.6068965517241379
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_37,30,0.3,0.3,0.9,37,random.uniform,random.random,False,True,random,avg,0.6068965517241379
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_37,30,0.3,0.3,0.9,37,random.uniform,random.random,False,True,louvain,sum,0.6068965517241379
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_37,30,0.3,0.3,0.9,37,random.uniform,random.random,False,True,louvain,avg,0.6068965517241379
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_38,30,0.3,0.3,0.9,38,random.uniform,random.random,True,True,random,sum,0.6988505747126437
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_38,30,0.3,0.3,0.9,38,random.uniform,random.random,True,True,random,avg,0.7172413793103448
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_38,30,0.3,0.3,0.9,38,random.uniform,random.random,True,True,louvain,sum,0.6896551724137931
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_38,30,0.3,0.3,0.9,38,random.uniform,random.random,True,True,louvain,avg,0.767816091954023
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_39,30,0.3,0.3,0.9,39,random.uniform,random.random,True,False,random,sum,0.7540229885057471
graph-prak-GFH\n30\D0.3_L0.3_H0.9\D0.3_L0.3_H0.9_n30_39,30,0.3,0.3,0.9,39,random.uniform,random.random,True,False,random,avg,0.8022988505747126
